1.719775678951256e-01 6.389552132739509e-01 8.843528367546986e-02 6.974415843200285e-02 3.088777672345074e-02 
6.611892055021658e-01 1.507701284950475e-01 8.381306982245372e-02 4.697559452512235e-02 5.725200165521066e-02 
5.407379170961608e-01 1.331375370866645e-01 2.162563329776113e-01 5.730492376019943e-02 5.256328907936403e-02 
5.553169236802192e-02 5.643792752411896e-01 2.968790456434175e-02 3.066497705315617e-01 4.375135729488515e-02 
6.121633865106806e-01 4.820024887353513e-02 7.651188239669254e-02 2.156263544310518e-01 4.749812778803997e-02 
3.145073474802988e-01 2.191105796654464e-02 2.586642642281868e-02 6.127543876309747e-01 2.496078049936356e-02 
9.244523446094055e-02 2.330138672314260e-01 4.383002026416993e-02 5.536671680217080e-01 7.704371002175561e-02 
2.984324298475429e-02 5.923443908722534e-01 2.535318948879051e-01 9.671180502437671e-02 2.756866623071077e-02 
1.016979918466509e-01 6.298518466949649e-01 8.554827778771178e-02 7.570653571619704e-02 1.071953479544755e-01 
1.386454820973927e-01 3.077012761525186e-02 4.392833187394560e-01 9.866737859551246e-02 2.926336929523871e-01 
4.747671645346087e-01 8.016316349387242e-02 3.676548750401549e-01 5.213574412547192e-02 2.527905280589206e-02 
2.030982762716330e-01 3.333625557793971e-01 2.361619530073672e-01 2.106179613574556e-01 1.675925358414718e-02 
6.140471166499073e-01 3.316610116998570e-02 2.688549742922540e-02 3.027575376751121e-01 2.314374707576936e-02 
3.730927657847095e-01 2.914810197545009e-01 1.268345748244704e-01 1.933706810961161e-01 1.522095854020302e-02 
6.450320735166959e-01 6.754267339771897e-02 2.409134075924096e-01 3.171813849242752e-02 1.479370700074802e-02 
3.749772093808960e-01 3.952222926653525e-01 1.448724907036417e-01 4.392970812462745e-02 4.099829912548245e-02 
3.469900521870897e-01 1.441037937541526e-02 1.663957736107425e-02 1.447017881530756e-01 4.772582029233453e-01 
3.232808941353904e-02 1.738149998418183e-02 2.040418705763801e-02 4.687234669107644e-02 8.830138768535647e-01 
2.363382625336224e-01 6.888846520866047e-02 1.920967398007765e-01 4.748250130570686e-01 2.785151939987199e-02 
2.234422409282572e-01 1.960653572604228e-02 1.056631581402622e-01 6.333016022679611e-01 1.798646293747732e-02 
2.047666317848179e-02 8.712048915527305e-01 2.440442064435307e-02 5.793762225397341e-02 2.597640237046123e-02 
1.497269135500686e-01 5.317430591393858e-02 1.852418418335067e-01 2.358710090710424e-01 3.759859296314438e-01 
5.137963163178851e-01 6.224906421432954e-02 6.242628056033272e-02 1.763777258427714e-01 1.851506130646813e-01 
5.759026375802108e-01 4.397271561246911e-02 1.381608952818782e-01 2.190667502443432e-01 2.289700128109858e-02 
2.961220269593315e-01 3.548644874344548e-02 4.652160981049357e-02 6.053115915135566e-01 1.655832297317285e-02 
1.315038790845724e-01 3.724183527919161e-01 4.369002229070412e-01 2.617977329006581e-02 3.299777192640452e-02 
3.199682274418045e-01 6.122239753016536e-01 1.778777064139900e-02 3.331416426486699e-02 1.670586235027598e-02 
5.239435733507234e-01 1.921689067539906e-02 1.739381279896152e-02 4.243218963080464e-01 1.512382686686959e-02 
7.205420430033259e-01 2.107555319872872e-02 4.758011195651880e-02 1.793160212073936e-01 3.148627063403293e-02 
1.538841296706290e-02 2.375708339587685e-02 5.051246942987082e-02 6.243548618843973e-01 2.859871723227922e-01 
2.426204855901952e-02 2.093468729588142e-02 2.331380887227066e-02 2.631641120789431e-02 9.051730440649342e-01 
1.562531729537551e-01 4.417686859934379e-01 3.598831684043755e-01 2.265863097175693e-02 1.943634167667472e-02 
8.572766560222100e-01 2.659440181545982e-02 3.520845048942816e-02 2.689662959845748e-02 5.402386207444447e-02 
7.629201437471645e-01 4.795839416378172e-02 3.852861193992744e-02 5.726052648968413e-02 9.333232365944219e-02 
2.685467877828556e-02 4.084967428743113e-01 5.162876827760864e-01 2.478883707903414e-02 2.357205849228291e-02 
3.170105736468334e-01 4.210509565372045e-01 2.231722971336906e-01 2.010502483094946e-02 1.866114785132202e-02 
4.249607199472555e-02 8.072025044661957e-01 2.039738252148364e-02 2.769401908944989e-02 1.022100219281453e-01 
5.976161113153957e-02 3.623456246517888e-02 5.010881873451248e-02 8.015811093327937e-01 5.231389833597540e-02 
3.772678847936139e-02 2.649124532258146e-02 8.245505021693590e-01 3.914786167558987e-02 7.208360235310841e-02 
4.515603273085770e-01 4.605635617280788e-01 2.963012970710443e-02 3.040887922805064e-02 2.783710202818910e-02 
2.250761429663977e-01 5.891041335613526e-01 2.121152339473103e-02 1.214266512026958e-01 4.318154887482292e-02 
4.466678625983260e-02 3.477738800110211e-02 3.332825075734192e-02 1.247271459995680e-01 7.625004289821553e-01 
5.359737856653951e-01 2.326627191636322e-01 5.157948332651542e-02 6.738341385035707e-02 1.124005979941001e-01 
2.899655126210567e-01 1.762779247200070e-01 1.559304096308001e-02 6.128526222390503e-02 4.568782594719513e-01 
5.398017172334142e-01 6.914619167615017e-02 2.387684296613004e-02 1.436169153138953e-01 2.235583328104104e-01 
8.413643380942966e-01 2.202209356804443e-02 5.743096503753492e-02 2.346525425467709e-02 5.571734904544693e-02 
2.416693807746608e-01 2.607208675783973e-02 2.874547553322649e-02 6.752594577613472e-01 2.825359917292590e-02 
3.743863507254107e-01 4.910602271737612e-01 3.540568489240753e-02 3.069063431621038e-02 6.845710289221027e-02 
1.989047561429249e-01 1.267090191920703e-01 2.161083189864784e-01 2.403176868498192e-01 2.179602188287071e-01 
3.758367990303543e-01 3.050721493678392e-01 3.749232391519280e-02 1.968372674399063e-01 8.476146024670737e-02 
2.726583530926748e-01 4.709171787738315e-01 9.998438426519317e-02 1.324814998386458e-01 2.395858402965485e-02 
3.201052425737526e-01 7.892397228334080e-02 5.385336447414100e-01 3.668172017621006e-02 2.575542022528660e-02 
3.202563294850085e-01 3.191984489975404e-02 4.226953450929181e-02 5.576222956297345e-01 4.793199547621113e-02 
3.261523737545069e-01 2.485882330971238e-01 3.974468507062136e-02 3.610424941465750e-01 2.447221393117298e-02 
1.132759988449520e-01 5.340630730557617e-01 5.291981648480491e-02 1.249394389612355e-01 1.748016726532459e-01 
2.204107114200095e-01 3.480885401000175e-01 6.210101876860880e-02 2.374941159326904e-01 1.319056137786738e-01 
6.833626287052674e-02 1.558980013197406e-01 5.534597300036646e-02 2.408610596770167e-01 4.795587031323495e-01 
6.147531668253683e-02 6.990777953953896e-01 8.139868840763941e-02 1.043570565150430e-01 5.369114299939112e-02 
5.241088534629420e-02 2.816587898742398e-01 3.339146477718329e-02 9.755243814998416e-02 5.349864218522987e-01 
3.396474994315053e-02 3.217523179125055e-01 5.270970798997151e-01 8.300470921908996e-02 3.418114302553900e-02 
2.397975343714749e-01 5.837286559672052e-01 1.200066002942530e-01 2.938136717639115e-02 2.708584219067572e-02 
2.963704342607413e-01 3.440744628161663e-01 2.266001147645690e-01 4.216107895095432e-02 9.079390920756918e-02 
3.578742044840452e-01 3.075430978331544e-01 2.916635171792695e-01 2.510266046022881e-02 1.781652004330209e-02 
1.473900133986892e-01 3.657789500067968e-01 4.168530779121390e-01 4.138921163850506e-02 2.858874704386993e-02 
6.340036076400495e-02 5.327949972697802e-01 3.388903562561233e-01 3.977586408447016e-02 2.513842162562140e-02 
2.466750355797726e-02 9.065174805983691e-01 2.428889480271992e-02 2.359465013723452e-02 2.093147090369924e-02 
2.719630775744916e-01 2.391010764160501e-02 3.077762316527578e-02 5.454177429672745e-02 6.188074173219003e-01 
3.587432903786252e-01 3.981553183063127e-02 3.051186460948744e-02 1.803753702596989e-01 3.905539429215572e-01 
1.577434338575829e-01 3.930893986904846e-02 6.573253499436885e-02 4.212001341697232e-02 6.950950778620275e-01 
3.701255678104131e-01 6.949009945923504e-02 2.172570890200839e-01 6.082446479588770e-02 2.823027789143803e-01 
3.480498200114186e-02 4.334082318536710e-02 2.469607548126712e-02 8.320433050275213e-01 6.511481430470270e-02 
5.222735314093271e-01 2.014601427134410e-02 6.005745115324155e-02 2.896158415858665e-02 3.685614190075006e-01 
1.095337378233569e-01 2.378994238963379e-01 2.823288190521745e-02 3.040204266056020e-02 5.939319137145277e-01 
3.595835295988482e-01 6.470498237717387e-02 5.304752364162354e-02 4.886349859727124e-01 3.402897840964207e-02 
5.067256574677115e-01 1.946953078233399e-02 1.834290433990604e-01 3.786516690423096e-02 2.525106014466634e-01 
3.338301269340435e-01 1.371485559192880e-01 2.732583852733158e-02 1.944428592359749e-01 3.072526193833620e-01 
3.706840662791153e-01 5.685063365954714e-02 1.713388557764653e-01 1.476078144038213e-01 2.535186298810509e-01 
2.333230464268033e-01 2.405341355098090e-02 3.840985297229890e-02 6.745321502410504e-01 2.968153680886645e-02 
5.811741001744104e-01 1.872785610909599e-02 7.487449167267055e-02 3.035565210813132e-01 2.166703096250978e-02 
8.520539751908582e-01 1.994856853157940e-02 8.799874743177573e-02 2.444590175749124e-02 1.555280708829550e-02 
5.376546702229752e-01 1.099647753844241e-01 1.061539519776639e-01 2.001143540960710e-01 4.611224831886590e-02 
1.635894066047724e-02 5.395143786534350e-01 1.533593454686565e-02 2.663998983719077e-02 4.021507563020316e-01 
1.392352177781039e-02 3.738634250177052e-01 1.872924151763014e-02 5.409067140945956e-02 5.393931402773948e-01 
5.166604488082953e-01 3.167692159477721e-02 6.301497198711009e-02 1.189683985311030e-01 2.696792590787146e-01 
3.051578397044395e-01 2.432139521352506e-02 1.068065326986783e-01 5.409765830736039e-01 2.273764930975335e-02 
1.948218449148286e-01 2.907264555809685e-02 1.137315372921851e-01 6.354181327468452e-01 2.695583948804425e-02 
9.103597647969899e-01 1.170971043557255e-02 1.499601312337957e-02 1.250163051378481e-02 5.043288113027315e-02 
3.044072934512918e-02 4.609478834609094e-01 2.827413868373688e-02 3.090755557689186e-02 4.494296929333328e-01 
6.155057646339453e-02 2.030105076639235e-02 5.607035910582554e-02 8.414496260333152e-01 2.062838763107239e-02 
5.762944760875170e-01 3.315603899073814e-02 7.069716482552156e-02 6.266203746686877e-02 2.571902826293546e-01 
1.325227748140989e-01 3.825608540666636e-02 4.195133896010194e-01 1.231708295295720e-01 2.865369206486433e-01 
9.674513945729543e-02 3.447725694316575e-02 7.350038887694602e-02 2.459000797723261e-01 5.493771349502667e-01 
2.933172277179105e-01 2.101620004658421e-02 1.722940949908842e-01 4.963690865801213e-01 1.700339066449991e-02 
5.780430016607777e-01 4.027932656532256e-02 2.054478511676887e-01 1.271397149425652e-01 4.909010566364579e-02 
1.620017217407988e-02 9.447307666437640e-01 1.305544404428001e-02 1.172697560369477e-02 1.428664153418134e-02 
1.379675365249151e-02 9.382790872336578e-01 1.483447238471776e-02 1.869751704313732e-02 1.439216968599578e-02 
5.468744378219885e-01 2.722363301988456e-02 3.030482920991850e-01 6.654749351448844e-02 5.630614354445343e-02 
4.181177636777395e-02 2.352534735499559e-02 1.374504530398374e-01 5.208647440788882e-01 2.763476791585049e-01 
3.256610227634828e-02 3.136782985730188e-02 1.825601294109578e-02 8.585518556823688e-01 5.925819924288523e-02 
4.104982382329670e-01 1.586856446794592e-02 1.549179867949736e-02 3.973004330311699e-02 5.184113553164726e-01 
3.075956773897636e-01 3.292874182613386e-02 5.573290416857284e-01 6.374863659932203e-02 3.839790249905230e-02 
3.928615187436324e-01 5.312453553257649e-02 2.906152799313262e-01 2.278413263267353e-01 3.555733946572971e-02 
5.953723810265402e-01 4.791831573546103e-02 1.261264055402439e-01 1.928164347766838e-01 3.776646292107106e-02 
8.277296292690051e-02 4.831328242381155e-02 3.718541062077504e-01 6.129550140043584e-02 4.357641470411018e-01 
2.884539082708992e-02 4.036194268683359e-01 5.065765576112045e-02 4.896756360674266e-01 2.720189047602719e-02 
1.223225317785961e-02 1.236663024187092e-02 1.268143093546844e-02 5.474124059195942e-01 4.153072797252065e-01 
